0.251390	0.043787	50.262000	268.200000	9.777800	0.009190	3.436700	0.000217
0.250630	0.045166	49.235000	274.170000	9.825100	0.009118	3.508200	0.000337
0.249810	0.046127	48.240000	278.600000	9.780400	0.009207	3.573000	0.000488
0.248980	0.048176	47.274000	282.460000	9.821900	0.009216	3.630200	0.000671
0.247970	0.049224	46.338000	286.440000	9.852700	0.009114	3.686700	0.000891
0.246990	0.051122	45.429000	290.500000	9.902400	0.009193	3.724000	0.001141
0.246020	0.051576	44.547000	294.850000	9.956800	0.009264	3.758100	0.001426
0.244960	0.053652	43.689000	299.190000	9.940300	0.009350	3.802400	0.001734
0.243860	0.055188	42.858000	302.410000	9.837400	0.009204	3.831300	0.002078
0.242740	0.056612	42.051000	305.850000	9.835200	0.009268	3.862800	0.002438
0.241620	0.058514	41.265000	309.920000	9.952200	0.009350	3.890800	0.002823
0.240430	0.059934	40.503000	314.020000	9.852500	0.009331	3.916500	0.003233
0.239250	0.061305	39.762000	317.770000	9.947900	0.009434	3.936300	0.003665
0.238020	0.063386	39.041000	321.560000	9.919200	0.009420	3.958700	0.004118
0.236750	0.065990	38.340000	325.720000	9.788700	0.009510	3.974000	0.004590
0.235510	0.067362	37.657000	326.070000	9.920800	0.009420	3.987300	0.005057
0.234200	0.068330	36.995000	333.720000	9.879700	0.009428	3.999500	0.005533
0.232970	0.069783	36.349000	337.860000	9.892100	0.009447	4.013700	0.006032
0.231680	0.072817	35.719000	341.560000	9.818800	0.009387	4.017100	0.006560
0.230410	0.074397	35.106000	345.530000	9.935800	0.009541	4.018900	0.007072
0.229090	0.076491	34.508000	348.390000	9.789200	0.009575	4.018200	0.007592
0.227780	0.078955	33.927000	353.080000	9.891700	0.009562	4.018300	0.008115
0.226450	0.080010	33.359000	353.690000	9.882100	0.009554	4.017300	0.008646
0.225120	0.082785	32.806000	357.430000	9.827200	0.009608	4.015300	0.009165
0.223870	0.084979	32.267000	361.140000	9.752300	0.009556	4.009500	0.009708
